COD_PAI4,COD_SAL,POSAR,FOBDOL,FOBPES
PER,BUN,3401300000,9182,36713519
PER,BUN,3907301090,36565,144178193
PER,BUN,3919100000,126,508727
PER,BUN,3923900000,10223,40876368
PER,BUN,3925900000,11015,43432121
PER,BUN,4819200000,26109,104994686
PER,BUN,4823909000,524,2121435
PER,BUN,8424410000,49050,193675887
PER,BUN,9616100000,3177,12852958
PER,BUN,1901909000,284920,1106292216
PER,BUN,6910100000,51111,203908175
PER,BUN,6911900000,501,1997568
PER,BUN,901211000,43240,166250853
PER,BUN,1302199900,48,194009
PER,BUN,1704901000,1727,6641602
PER,BUN,2101110010,45318,174240215
PER,BUN,2106909000,57580,230234366
PER,BUN,2309902000,365363,1455297954
PER,BUN,2907190000,144,582512
PER,BUN,2909499000,1160,4691606
PER,BUN,2915909000,5056,20451014
PER,BUN,2918299000,24,97045
PER,BUN,2922499000,178,721465
PER,BUN,3204170000,18141,72373150
PER,BUN,3206190000,3907,15585177
PER,BUN,3206410000,2910,11609591
PER,BUN,3206492000,584,2361235
PER,BUN,3206494000,300,1214051
PER,BUN,3206499000,2760,11011158
PER,BUN,3302900000,35,139601
PER,BUN,3304200000,15283,61109548
PER,BUN,3402419000,3687,14915535
PER,BUN,3403990000,13907,55950781
PER,BUN,3808941900,12244,48521697
PER,BUN,3812391000,12240,48832092
PER,BUN,3812399000,10218,40763626
PER,BUN,3824999900,851,3443615
PER,BUN,3906909000,1299,5253406
PER,BUN,3907699000,73,295786
PER,BUN,3911900000,3990,16139093
PER,BUN,3920209000,2038,8244806
PER,BUN,3922200000,35,140033
PER,BUN,3923309900,7255,29348516
PER,BUN,3923509000,226,867120
PER,BUN,3924900000,1747,7027220
PER,BUN,4823690000,16176,62192762
PER,BUN,4911990000,453,1830867
PER,BUN,9403600000,8352,33319724
PER,BUN,9619001010,180524,714478063
PER,BUN,9619002010,46473,184514175
PER,BUN,3214101000,20,78861
PER,BUN,2106909000,31353,119830823
PER,BUN,3302900000,1652,6533464
PER,BUN,3919100000,11184,45099449
PER,BUN,3923309900,4047,16279387
PER,BUN,3923509000,3335,13242863
PER,BUN,3923900000,1389,5617840
PER,BUN,3926909090,53,214113
PER,BUN,4819200000,47363,191595292
PER,BUN,4821100000,938,3793203
PER,BUN,4823909000,21938,88433810
PER,BUN,4901109000,153,617867
PER,BUN,4911990000,1468,5938707
PER,BUN,9616100000,118850,478981809
PER,BUN,1704901000,33799,134627602
PER,BUN,3921120000,38236,152300361
PER,BUN,3921909000,43641,173826737
PER,BUN,7019800000,55755,222079532
PER,BUN,1302199900,764,3077271
PER,BUN,1512290000,173,681163
PER,BUN,1515900090,281,1109698
PER,BUN,1517100000,55433,221153842
PER,BUN,2309109000,247380,948862539
PER,BUN,2827399090,2493,10085664
PER,BUN,2905320000,1638,6626070
PER,BUN,2907190000,48,187951
PER,BUN,2909509000,8379,33511175
PER,BUN,2915909000,529,2088343
PER,BUN,2918299000,145,584817
PER,BUN,2922150000,119,480896
PER,BUN,2933210000,66,266175
PER,BUN,2940000000,1836,7247782
PER,BUN,2942000000,292,1154672
PER,BUN,3204120000,306,1208767
PER,BUN,3206494000,1107,4479070
PER,BUN,3302101000,56178,217758837
PER,BUN,3302109000,23051,91800608
PER,BUN,3302900000,26807,108326225
PER,BUN,3304100000,5491,20986189
PER,BUN,3304200000,5046,19287746
PER,BUN,3304200000,8960,34246715
PER,BUN,3304300000,817,3124335
PER,BUN,3304300000,13233,50578029
PER,BUN,3304910000,4333,16559414
PER,BUN,3304990000,25299,96693508
PER,BUN,3402421000,2500,9871903
PER,BUN,3402429000,10306,41691413
PER,BUN,3402901000,272,1099491
PER,BUN,3504009000,485,1925370
PER,BUN,3808949900,1463,5776082
PER,BUN,3808999900,61107,247192877
PER,BUN,3824890000,344,1356402
PER,BUN,3824999900,905,3630674
PER,BUN,3824999900,35125,135049720
PER,BUN,3905910000,302,1210905
PER,BUN,3906909000,3913,15822656
PER,BUN,3907699000,73,295786
PER,BUN,3910009000,37745,151786473
PER,BUN,3911900000,6368,25146198
PER,BUN,3912390000,2234,8970668
PER,BUN,3913909000,36,140489
PER,BUN,3918101000,20,79384
PER,BUN,3919100000,150,605367
PER,BUN,3919901900,2110,8533715
PER,BUN,3920209000,3974,16074450
PER,BUN,3920710000,80,322728
PER,BUN,3921120000,6115,24356166
PER,BUN,3921909000,559,2225027
PER,BUN,3923309900,19946,80524411
PER,BUN,3923509000,6546,26391854
PER,BUN,3924109000,21176,84703054
PER,BUN,3926909090,434,1755059
PER,BUN,4819100000,324,1290620
PER,BUN,4823909000,2176,8802116
PER,BUN,4901999000,66,262171
PER,BUN,4911990000,7,26779
PER,BUN,5903100000,1598,6364357
PER,BUN,5903900000,143,569909
PER,BUN,7010904000,10096,40842281
PER,BUN,8309100000,492853,1894926950
PER,BUN,8309900000,4476,17987258
PER,BUN,8413200000,2657,10746693
PER,BUN,8413701100,5838,23254825
PER,BUN,8413702100,30304,120705457
PER,BUN,8413919000,11331,45134068
PER,BUN,8501523000,10102,40236188
PER,BUN,8501524000,19723,78558552
PER,BUN,9616100000,4238,16889885
PER,BUN,1517100000,6,23618
PER,BUN,4819100000,21,82584
PER,BUN,2933999000,393,1566971
PER,BUN,3206499000,658,2619319
PER,BUN,3906909000,4817,19187750
PER,BUN,7019800000,29368,116978424
PER,BUN,901211000,31636,126498702
PER,BUN,901220000,553,2209976
PER,BUN,1704901000,87,348190
PER,BUN,2101110010,54140,216479771
PER,BUN,3105909000,44394,177112083
PER,BUN,3206499000,5980,23911929
PER,BUN,3302900000,12076,48223384
PER,BUN,3402310000,3472,13829497
PER,BUN,3923509000,3915,15652247
PER,BUN,4823690000,8352,33397035
PER,BUN,7604292000,14034,56135577
PER,BUN,1517100000,70095,280339046
PER,BUN,3921199000,58455,235176741
PER,BUN,4001220000,87152,335081651
PER,BUN,4001220000,20,76896
PER,BUN,6907220000,2950,11748859
PER,BUN,3402500000,16474,64786038
PER,BUN,3809910000,2665,10478504
PER,BUN,9401200000,35506,140198125
PER,BUN,3402500000,12341,47166696
PER,BUN,3809910000,4586,17528839
PER,BUN,3402500000,25321,101247311
PER,BUN,3809910000,11649,46577523
PER,BUN,8436291000,21736,85104768
PER,BUN,8436299000,1933,7567939
PER,BUN,1701999000,104013,414963069
PER,BUN,1701999000,20803,82992614
PER,BUN,4107990000,73625,293829498
PER,BUN,3917339000,3132,12316872
PER,BUN,3917400000,11021,43339973
PER,BUN,8481300000,2996,11782040
PER,BUN,8481804000,150664,592500369
PER,BUN,3506100000,17,67641
PER,BUN,8481804000,73,286686
PER,BUN,5407109000,160500,639298653
PER,BUN,8528720040,165446,658888695
PER,BUN,8536700000,16554,65927898
PER,BUN,1701999000,40280,160699074
PER,BUN,3923509000,34200,135321192
PER,BUN,7318220000,150,592723
PER,BUN,8708992900,16995,67246244
PER,BUN,3923509000,47040,184181827
PER,BUN,4001220000,29237,117625786
PER,BUN,8479900000,5830,22826957
PER,BUN,3923900000,46554,185776179
PER,BUN,7228509000,42730,170854533
PER,BUN,4001220000,28829,114043273
PER,BUN,3923509000,6931,27608009
PER,BUN,4001220000,27821,110814420
PER,BUN,3923509000,28500,113519775
PER,BUN,3917329900,19275,76776411
PER,BUN,4001220000,28737,114463782
PER,BUN,8479900000,40240,161893970
PER,BUN,1704101000,12400,48765689
PER,BUN,1704901000,77455,304600685
PER,BUN,1704909000,24862,97771187
PER,BUN,3504009000,11360,44674222
PER,BUN,1704101000,1678,6597313
PER,BUN,1704901000,73429,288767567
PER,BUN,1704909000,30026,118077981
PER,BUN,3306100000,103364,408988361
PER,BUN,1517100000,30952,122470585
PER,BUN,1702904000,10181,40282982
PER,BUN,3306100000,8395,33215853
PER,BUN,3307200000,38205,151166394
PER,BUN,3401110000,177348,701723354
PER,BUN,3702390000,10120,40042411
PER,BUN,3809910000,80041,316703858
PER,BUN,3921909000,1919,7593339
PER,BUN,5806321000,8976,35515878
PER,BUN,6402200000,25256,98887943
PER,BUN,6402999000,583,2283479
PER,BUN,7310100000,20425,80816823
PER,BUN,8432909000,3756,14861591
PER,BUN,8439990000,40128,158775757
PER,BUN,8507901000,43788,173257499
PER,BUN,8507909000,2796,11062270
PER,BUN,9403600000,13230,52239184
PER,BUN,3921909000,50,197996
PER,BUN,4819200000,60,237406
PER,BUN,1704101000,42714,164225330
PER,BUN,1704901000,145687,560137335
PER,BUN,1704909000,50578,194462262
PER,BUN,8507901000,32403,126871913
PER,BUN,8507909000,2036,7970563
PER,BUN,3004902900,418971,1675847413
PER,BUN,3005109000,392455,1569785799
PER,BUN,3304990000,21543,86169021
PER,BUN,3305100000,41104,164412021
PER,BUN,3305900000,8264,33053536
PER,BUN,3306100000,66105,262477357
PER,BUN,3306900000,41305,165215362
PER,BUN,3401110000,81402,325598994
PER,BUN,3401300000,4841,19365444
PER,BUN,9401990000,17188,66084594
PER,BUN,9619002010,13163,52651895
PER,BUN,2309902000,14400,55365264
PER,BUN,2508100000,8975,35140984
PER,BUN,3303000000,929,3714436
PER,BUN,3304990000,10602,42408486
PER,BUN,3305100000,36742,146966493
PER,BUN,3306100000,9768,38245255
PER,BUN,3307200000,23383,92258727
PER,BUN,3307490000,522,2043854
PER,BUN,3401110000,264789,1042893488
PER,BUN,3401300000,2484,9936976
PER,BUN,3402500000,15592,59947509
PER,BUN,3402909900,32,126860
PER,BUN,3405300000,3116,12200167
PER,BUN,3405900000,10,37588
PER,BUN,3809910000,224239,889219363
PER,BUN,3824999900,15950,61324720
PER,BUN,3923509000,20196,79076807
PER,BUN,4802559000,23497,89805104
PER,BUN,4805929000,75499,288560533
PER,BUN,8507100000,245809,962448011
PER,BUN,8507901000,54569,213659729
PER,BUN,8507909000,2752,10774089
PER,BUN,9603210000,7729,30260753
PER,BUN,9619002010,2513,10050174
PER,BUN,3923309900,701,2742837
PER,BUN,3926909090,170,665623
PER,BUN,4202991000,150,587315
PER,BUN,4202999000,182,712608
PER,BUN,4911100000,11,41112
PER,BUN,6307909000,146,571653
PER,BUN,6505009000,285,1115898
PER,BUN,6912000000,593,2319892
PER,BUN,9403200000,1205,4717310
PER,BUN,9608100000,244,955365
PER,BUN,1704901000,76231,304540679
PER,BUN,1704909000,25443,101677460
PER,BUN,3920100000,38183,152064315
PER,BUN,6302210000,12813,51232789
PER,BUN,6302600000,6532,26118067
PER,BUN,7607190000,4100,16327852
PER,BUN,9404900000,22307,89194683
PER,BUN,3305100000,8164,32643436
PER,BUN,3305900000,5100,20390802
PER,BUN,3306100000,132154,528419250
PER,BUN,3824600000,28512,113549040
PER,BUN,3924900000,1243,4951044
PER,BUN,3926909090,12841,51137690
PER,BUN,9403700000,5088,20262960
PER,BUN,1517100000,107386,420463932
PER,BUN,1704901000,42155,163200975
PER,BUN,3004903000,60523,242001821
PER,BUN,3105100000,14130,56391134
PER,BUN,3307200000,20215,80829240
PER,BUN,3401110000,200439,801456586
PER,BUN,3809910000,16651,66578710
PER,BUN,3923109000,25536,102105951
PER,BUN,3923309900,11990,47953046
PER,BUN,3926909090,2380,9478350
PER,BUN,4802559000,259857,993187937
PER,BUN,4804110000,74857,294382676
PER,BUN,7009920000,591,2365039
PER,BUN,8507100000,327212,1304520220
PER,BUN,9403200000,3077,12302296
PER,BUN,9403300000,8457,33814359
PER,BUN,9403400000,4956,19818375
PER,BUN,9403500000,9818,39259210
PER,BUN,9403600000,24820,99241139
PER,BUN,9403700000,435,1741111
PER,BUN,4807000000,18,71973
PER,BUN,8302420000,159,635763
PER,BUN,9403910000,8,30389
PER,BUN,3004903000,4292,17161605
PER,BUN,1517100000,30625,122456288
PER,BUN,3004201900,13819,55151567
PER,BUN,3004902900,61124,243938908
PER,BUN,3006600000,28027,111851995
PER,BUN,1701999000,50400,198202536
PER,BUN,4011201000,62082,238693379
PER,BUN,1701999000,14192,55809666
PER,BUN,1704909000,40320,160912282
PER,BUN,3304910000,8097,31914649
PER,BUN,3304990000,14119,55587795
PER,BUN,3305100000,958165,3795956418
PER,BUN,3305900000,176110,695438013
PER,BUN,3401110000,267866,1063385501
PER,BUN,3906909000,23500,93964985
PER,BUN,3921199000,11505,45915074
PER,BUN,4011201000,9265,35620627
PER,BUN,1701140000,227500,894664225
PER,BUN,7013280000,8662,34568643
PER,BUN,7013370000,172921,690106162
PER,BUN,7013490000,616,2457983
PER,BUN,1701999000,64725,257767313
PER,BUN,3926909090,17761,71042002
PER,BUN,9403700000,49607,198421935
PER,BUN,3923509000,23337,93311788
PER,BUN,8438900000,93678,373133526
PER,BUN,1704901000,12392,48520596
PER,BUN,1704909000,8265,32359933
PER,BUN,1806900090,3867,15139637
PER,BUN,7306610000,28073,110400740
PER,BUN,1901909000,153174,603971254
PER,BUN,3004902900,975360,3824437561
PER,BUN,3005101000,9181,36937091
PER,BUN,3005109000,35021,140894906
PER,BUN,3304990000,43958,170884749
PER,BUN,3305100000,43681,167455845
PER,BUN,3305900000,4929,19004469
PER,BUN,3306100000,176949,703137806
PER,BUN,3306900000,93961,363107885
PER,BUN,3401110000,102322,394802829
PER,BUN,3401300000,2388,9276467
PER,BUN,5407109000,80245,306701587
PER,BUN,9619002010,11798,45091055
PER,BUN,1704901000,42155,161118518
PER,BUN,3004101000,72940,293451288
PER,BUN,3004201900,63064,253719031
PER,BUN,3004321900,9056,36433747
PER,BUN,3004902900,508136,2044336509
PER,BUN,3204170000,40220,161813506
PER,BUN,3303000000,6168,23575245
PER,BUN,3304910000,1882,7194130
PER,BUN,3304990000,2930,11471858
PER,BUN,3305100000,77822,299287385
PER,BUN,3305900000,3858,15005330
PER,BUN,3306900000,1205,4604844
PER,BUN,3307200000,63573,251022113
PER,BUN,3401110000,199742,794517456
PER,BUN,3401300000,1354,5233720
PER,BUN,3402500000,78336,312962009
PER,BUN,3809910000,147832,582423451
PER,BUN,3926909090,91827,362583372
PER,BUN,4016999000,699,2757755
PER,BUN,4201000000,2724,10740341
PER,BUN,4205009000,36334,143265185
PER,BUN,4802540000,69253,268496971
PER,BUN,4802559000,25158,96155440
PER,BUN,4802579000,166189,664506499
PER,BUN,4804310000,34586,132977829
PER,BUN,4805919000,21566,86232506
PER,BUN,4810190000,18033,72104091
PER,BUN,7318159000,934,3757356
PER,BUN,7320100000,60531,243530896
PER,BUN,8437900000,54180,212137997
PER,BUN,9018909090,51221,202667740
PER,BUN,9619002010,6471,24911536
PER,BUN,3004902900,178257,703854421
PER,BUN,3306100000,46678,178405077
PER,BUN,3004902900,89624,360577139
PER,BUN,3923509000,54978,212844578
PER,BUN,8716200000,203878,815207742
PER,BUN,3004902900,50802,195322807
PER,BUN,3006600000,33429,128529730
PER,BUN,7013280000,46683,184672425
PER,BUN,7013370000,160089,633292201
PER,BUN,7013490000,10218,40422408
PER,BUN,1701999000,64400,256473000
PER,BUN,3304990000,19322,74290880
PER,BUN,3305100000,37807,145360616
PER,BUN,3305900000,868,3338026
PER,BUN,3306100000,43558,168633510
PER,BUN,3306900000,32038,123179254
PER,BUN,3401110000,38209,146906384
PER,BUN,3401300000,7024,27005523
PER,BUN,3926909090,1765,7029909
PER,BUN,9403700000,36591,145724255
PER,BUN,9619002010,2758,10602217
PER,BUN,1905320000,53090,205537178
PER,BUN,2905170000,18255,72230100
PER,BUN,3004101000,26181,100660355
PER,BUN,3004201900,29624,113896883
PER,BUN,3004321900,31147,119754220
PER,BUN,3004902900,389379,1497090157
PER,BUN,3304910000,4492,17390553
PER,BUN,3304990000,4505,17440766
PER,BUN,3304990000,6262,24237785
PER,BUN,3305100000,14408,55395984
PER,BUN,3305900000,1015,3929754
PER,BUN,3305900000,8056,30975558
PER,BUN,3306100000,1486,5754291
PER,BUN,3307200000,68438,264955650
PER,BUN,3401110000,65230,251815718
PER,BUN,3401200000,3773,14605626
PER,BUN,3401300000,17645,67956797
PER,BUN,3402429000,1579,6247091
PER,BUN,3402500000,52579,203558286
PER,BUN,3808911900,595,2304868
PER,BUN,3809910000,79162,306472035
PER,BUN,3906909000,30000,119494500
PER,BUN,3925200000,430,1710962
PER,BUN,3925900000,71,281688
PER,BUN,4002111000,99,394332
PER,BUN,4002709200,754,3003295
PER,BUN,4005100000,239,951296
PER,BUN,4016930000,302,1202911
PER,BUN,4017000000,104,415721
PER,BUN,4805919000,16984,64915379
PER,BUN,7604210000,16198,64520139
PER,BUN,7604292000,8886,35392797
PER,BUN,7609000000,145,578951
PER,BUN,7616100000,185,736484
PER,BUN,8301409000,2874,11447653
PER,BUN,8302109000,353,1404817
PER,BUN,8302300000,350,1392868
PER,BUN,8302410000,681,2710693
PER,BUN,8302490000,29,113679
PER,BUN,8507100000,35797,136816395
PER,BUN,8507901000,88975,354401847
PER,BUN,8507909000,5180,20631403
PER,BUN,9403600000,83360,327822275
PER,BUN,9619002010,11035,42428786
PER,BUN,7013280000,4336,17156195
PER,BUN,7013370000,44698,176857953
PER,BUN,6109909000,3688,14097440
PER,BUN,3916100000,701,2791949
PER,BUN,3921199000,68,271213
PER,BUN,3921909000,9631,38360324
PER,BUN,3926909090,50,199396
PER,BUN,1704101000,1606,6398532
PER,BUN,1704901000,159765,636366526
PER,BUN,1704909000,29750,118497119
PER,BUN,8507901000,140570,559911913
PER,BUN,8507909000,10233,40757582
PER,BUN,3215110000,17220,67719200
PER,BUN,3215190000,12628,49660747
PER,BUN,3306100000,197241,788947728
PER,BUN,2921290000,35250,140406038
PER,BUN,3004202000,54000,215090100
PER,BUN,3004903000,6280,25014182
PER,BUN,3304990000,3065,12207080
PER,BUN,3305900000,5042,20082724
PER,BUN,3307200000,15161,60642236
PER,BUN,3401110000,190289,761138634
PER,BUN,3808911900,130,517810
PER,BUN,3808921900,3640,14498666
PER,BUN,3809910000,72893,291564520
PER,BUN,4804110000,195676,779406660
PER,BUN,4804310000,59886,238534084
PER,BUN,4805190000,28165,112186734
PER,BUN,4805250000,114058,454310083
PER,BUN,4821100000,3705,14906717
PER,BUN,7318159000,2347,9347497
PER,BUN,8507901000,74144,295325279
PER,BUN,8507909000,3983,15863014
PER,BUN,3304990000,80,318652
PER,BUN,3305900000,80,318652
PER,BUN,4911100000,138,547683
PER,BUN,8507100000,245147,936962983
PER,BUN,9403200000,1130,4317005
PER,SMR,3919100000,3756,15194534
PER,SMR,3923309900,186,753503
PER,SMR,3923509000,726,2934848
PER,SMR,4819200000,13014,52642875
PER,SMR,4823909000,2929,11850391
PER,SMR,9616100000,16118,65200330
PER,SMR,3919901900,995,4023376
PER,SMR,3923309900,1279,5174888
PER,SMR,3923509000,1333,5390782
PER,SMR,4823909000,589,2382958
PER,SMR,7010904000,17767,71870332
PER,SMR,9616100000,2029,8208318
POL,BUN,901119000,82249,330905442
POL,BUN,2101110010,235210,910603755
POL,BUN,901119000,76569,306162552
POL,BUN,2101110010,313390,1213273716
POL,BUN,2101110010,275198,1098282194
POL,BUN,901119000,82763,334795352
POL,BUN,901120000,17720,69566018
POL,BUN,901119000,81445,324354434
POL,BUN,901119000,144115,574955594
POL,BUN,901119000,79311,303131372
POL,BUN,1704901000,81600,325655808
PRT,BUN,901119000,87063,344410662
PRT,BUN,901119000,364749,1435052408
PRT,BUN,901119000,88905,344189598
PRI,BUN,1701140000,14731,57830557
PRI,BUN,1701999000,97848,390498030
PRI,BUN,1701140000,14731,59590176
PRI,BUN,1701999000,237822,931175393
PRI,BUN,1701999000,166850,657894556
PRI,BUN,4823700000,9320,36868881
PRI,BUN,1701140000,27658,108576984
PRI,BUN,2309109000,113373,453481396
PRI,BUN,1701999000,176540,704549955
PRI,BUN,1704901000,8459,33694780
PRI,BUN,2309109000,92505,374203764
PRI,BUN,3925900000,7575,30172361
PRI,BUN,9403700000,114743,457037983
PRI,BUN,1701140000,222168,885187808
PRI,BUN,1806310000,110,436155
PRI,BUN,1806900090,19893,79235767
PRI,BUN,1905310000,3391,13505906
PRI,BUN,1905320000,15984,63667148
PRI,BUN,1905901000,3640,14498666
PRI,BUN,8507100000,47272,188594606
PRI,BUN,1701140000,41067,163576459
PRI,BUN,1704901000,56664,216574399
PRI,BUN,1806900090,8472,32381096
PRI,BUN,2007999100,3828,14630807
PRI,BUN,2008999000,49069,189969574
PRI,BUN,2806100000,30977,118395643
PRI,BUN,1704901000,24330,97281749
PRI,BUN,2309109000,91832,367189251
PRI,BUN,1905310000,1418,5670127
PRI,BUN,3923509000,11630,46502671
PRI,BUN,4823690000,9517,38052500
PRI,BUN,8507100000,57307,229144332
PRI,BUN,3926909090,8,31988
PRI,BUN,9030390000,660,2639017
PRI,BUN,9608100000,5,19993
PRI,BUN,1704901000,109438,428498199
PRI,BUN,2309109000,139063,544492891
PRI,BUN,1901902000,5322,20837918
PRI,BUN,1905320000,2845,11138928
PRI,BUN,2007999100,3828,14988266
PRI,BUN,7013280000,13215,51740685
PRI,BUN,7013370000,9332,36536913
GBR,BUN,901119000,150802,610025567
GBR,BUN,901119000,149273,594576630
GBR,BUN,901119000,153614,618019691
GBR,BUN,901119000,80232,320091012
GBR,BUN,901119000,164842,647131935
GBR,BUN,901119000,95453,381803409
GBR,BUN,901119000,84391,336087755
GBR,BUN,901119000,373609,1464943876
GBR,BUN,901119000,178674,704517691
GBR,BUN,901119000,109067,419343353
GBR,BUN,901119000,147738,588367740
GBR,BUN,901119000,95345,373316947
GBR,BUN,901119000,84728,334550910
GBR,BUN,901119000,76698,306749002
GBR,BUN,901119000,284537,1102687792
GBR,BUN,901119000,87491,342565982
GBR,BUN,901119000,35277,134831872
GBR,BUN,901119000,35277,134831872
GBR,BUN,901120000,70555,269663744
GBR,BUN,901119000,66847,261735846
GBR,BUN,901119000,85734,338051616
GBR,BUN,901119000,157093,610430544
GBR,BUN,901119000,82700,327224210
GBR,BUN,901119000,81160,310198686
GBR,BUN,901119000,94885,372494802
GBR,BUN,2918153000,43855,175416333
GBR,BUN,904229000,25466,101851084
GBR,BUN,1704901000,18887,75376110
GBR,BUN,1701999000,71727,283807039
GBR,BUN,1701130000,21420,85648084
DOM,BUN,4804110000,106244,417090921
DOM,BUN,4804190000,107008,420090288
DOM,BUN,4805190000,93832,368363243
DOM,BUN,4804190000,42896,171521764
DOM,BUN,8418103000,32548,128339002
DOM,BUN,8418999090,398,1588410
DOM,BUN,8418102000,141564,566043790
DOM,BUN,8418103000,17254,68991411
DOM,BUN,8418109000,917,3666514
DOM,BUN,2839190000,9492,37557566
DOM,BUN,1704901000,103650,406905118
DOM,BUN,3402429000,44050,177222401
DOM,BUN,3926909090,1941,7621254
DOM,BUN,7306500000,15124,59715942
DOM,BUN,2801100000,175852,701420487
DOM,BUN,2827491000,14719,58241410
DOM,BUN,2827394000,8794,34788325
DOM,BUN,1704901000,9172,36531460
DOM,BUN,1806900090,12974,51676591
DOM,BUN,1905901000,8333,33191589
DOM,BUN,7308909000,61201,244713290
DOM,BUN,8429200000,240000,955956000
DOM,BUN,9403700000,2210,8801168
DOM,BUN,3305100000,66415,261994003
DOM,BUN,3305900000,7496,29477004
DOM,BUN,3923109000,19885,79191614
DOM,BUN,3924900000,11321,45084369
DOM,BUN,3925900000,1524,6069330
DOM,BUN,3926909090,13495,53745112
DOM,BUN,9401800000,25070,99840479
DOM,BUN,9403700000,12000,47789204
DOM,BUN,2801100000,40132,153796109
DOM,BUN,2827491000,15906,63601819
DOM,BUN,7308909000,26048,103736160
DOM,BUN,2801100000,108587,423528280
DOM,BUN,3104909000,4100,16392292
DOM,BUN,3105590000,3864,15450243
DOM,BUN,3105902000,7518,30060798
DOM,BUN,3105909000,26355,105380731
DOM,BUN,1704901000,40613,159016576
DOM,BUN,1806900090,8280,32419760
DOM,BUN,4802559000,49438,188956190
DOM,BUN,4911100000,101,394597
DOM,BUN,7326200000,2599,10174636
ROU,BUN,901119000,162950,659166779
ROU,BUN,901119000,165662,655337331
ROU,BUN,901119000,27649,109022059
RUS,BUN,901119000,173036,689228941
KNA,BUN,1701999000,17686,67999694
VCT,BUN,1701999000,35372,139104360
VCT,BUN,1701999000,98033,391987170
SEN,BUN,1704901000,37994,151630492
SEN,BUN,4202991000,118,470924
SGP,BUN,901119000,53805,212154690
SGP,BUN,901120000,35533,140108592
SGP,BUN,1905310000,25271,100656312
SGP,BUN,901119000,12878,49221010
ZAF,BUN,901119000,186120,720553538
SWE,BUN,901119000,264430,1057324760
SWE,BUN,901119000,83138,328883991
SWE,BUN,901119000,93137,374711158
SWE,BUN,901119000,204412,781271929
SWE,BUN,901119000,86437,332331996
SWE,BUN,901119000,85528,326892598
SWE,BUN,901119000,186429,721751404
CHE,BUN,901119000,78024,313906535
CHE,BUN,1801001900,51250,204103125
CHE,BUN,3923109000,13674,54465593
THA,BUN,2309902000,23040,90974362
THA,BUN,7404000010,140981,538835820
THA,BUN,7404000090,139969,559665847
THA,BUN,901119000,13765,54820666
THA,BUN,901119000,1420,5654115
THA,BUN,901120000,1447,5761841
THA,BUN,8433591000,66600,263461608
THA,BUN,7404000090,82974,317129439
TTO,BUN,1701999000,95217,376751410
TTO,BUN,1701999000,150227,600896240
TTO,BUN,1701999000,185677,742431421
TTO,BUN,1704901000,23174,92693114
TTO,BUN,8507100000,250305,990397920
TTO,BUN,4821100000,30,119997
TTO,BUN,4911990000,548,2191951
TTO,BUN,3926909090,15,59351
TTO,BUN,6307909000,88,346612
TTO,BUN,6505009000,44,172119
TTO,BUN,9608100000,11,43524
TTO,BUN,1704901000,32602,129836669
TTO,BUN,1704909000,3604,14353926
TTO,BUN,1806900090,2090,8323425
TTO,BUN,2827394000,31405,125332230
TTO,BUN,1701999000,32463,124812145
TTO,BUN,9403200000,223,888058
TTO,BUN,9403700000,673,2681019
TTO,BUN,1102200000,51852,203912657
TUR,BUN,901119000,170170,654269741
TUR,BUN,901119000,82773,330335594
TUR,BUN,901119000,221327,882996050
URY,BUN,7013280000,6928,27702477
URY,BUN,7013370000,11472,45869867
URY,BUN,7013490000,5301,21195382
URY,BUN,2918140000,168915,658178987
URY,BUN,2918153000,59129,236512558
URY,BUN,4805919000,40621,162423875
URY,BUN,4805919000,53087,202900939
URY,BUN,3923109000,422,1682208
URY,BUN,3925900000,1520,6053201
URY,BUN,3926909090,7120,28354285
URY,BUN,9403700000,31447,125238872
VEN,BUN,2101110090,124740,488409094
VEN,BUN,2101110090,47908,193798400
VNM,BUN,206100000,137656,538981649
VNM,BUN,3204120000,6199,24738467
VNM,BUN,901119000,42475,166306636
VNM,BUN,901119000,248573,993919827
VNM,BUN,901119000,86855,349437876
VNM,BUN,901119000,242506,967489413
VNM,BUN,901119000,83757,324261425
VNM,BUN,901119000,167414,662415396
VNM,BUN,2918159000,18565,71380320
VNM,BUN,2918159000,18565,74233818
CHL,BUN,3303000000,324536,1268180248
CHL,BUN,3304100000,78875,306556822
CHL,BUN,3304200000,66076,256463875
CHL,BUN,3304910000,1239,4808462
CHL,BUN,3304990000,71610,278429349
CHL,BUN,3305100000,938,3621729
CHL,BUN,3305900000,5047,19591020
CHL,BUN,3307200000,3739,14673965
CHL,BUN,3401300000,174,668536
CHL,BUN,3303000000,45057,175901783
CHL,BUN,3304100000,17145,67473890
CHL,BUN,3304910000,7073,28238436
CHL,BUN,3304990000,50155,195876306
CHL,BUN,3305100000,875,3421079
CHL,BUN,3305900000,10537,40767649
CHL,BUN,3307200000,6656,26236789
CHL,BUN,3401300000,36,136760
CHL,BUN,3304300000,6405,24943083
CHL,BUN,3304910000,1276,5028302
CHL,BUN,3304990000,1677,6449169
CHL,BUN,3304200000,3400,13315821
CHL,BUN,3304910000,819,3229426
CHL,BUN,3304990000,3156,12192974
CHL,BUN,8214100000,28,113917
CHL,BUN,9603309000,74,296193
CHL,BUN,9616200000,29,111384
ECU,IPI,6102300000,76,303467
ECU,IPI,6106100000,204,810837
ECU,IPI,6106200000,137,544806
