COD_PAI4;COD_SAL;POSAR;FOBDOL;FOBPES
ECU;IPI;3809910000;6822;27118064
ECU;IPI;3809930000;6374;25778817
ECU;IPI;3811211000;466;1885551
ECU;IPI;3811212000;18809;76187931
ECU;IPI;3811219000;7835;31158541
ECU;IPI;3811900000;612;2475240
ECU;IPI;3822900000;1180;4692671
ECU;IPI;3824100000;10743;43333419
ECU;IPI;3824993100;1316;5209375
ECU;IPI;3824999900;7677;30436378
ECU;IPI;3827680000;78694;311909178
ECU;IPI;3905910000;1084;4308998
ECU;IPI;3906909000;5910;23484325
ECU;IPI;3907400000;16050;65681897
ECU;IPI;3909310000;25275;100179232
ECU;IPI;3912390000;2140;8655251
ECU;IPI;3913909000;192;776546
ECU;IPI;3920911000;10515;42873425
ECU;IPI;3923309900;1435;5793368
ECU;IPI;3923509000;4836;19788871
ECU;IPI;3926909090;8884;36121292
ECU;IPI;4009320000;358;1443699
ECU;IPI;4016930000;1087;4417481
ECU;IPI;4016992900;1038;4189392
ECU;IPI;4412920000;56;227969
ECU;IPI;4814200000;260;1070313
ECU;IPI;4819100000;3003;12363519
ECU;IPI;4821100000;1760;7140214
ECU;IPI;4823904000;483;1949963
ECU;IPI;4901999000;53835;219695381
ECU;IPI;5407520000;15;63478
ECU;IPI;5407520000;6636;26837548
ECU;IPI;5407530000;1;2058
ECU;IPI;5407530000;1698;6866648
ECU;IPI;5407930000;0;206
ECU;IPI;5512110000;209;845950
ECU;IPI;5515120090;0;41
ECU;IPI;5903200000;686;2746070
ECU;IPI;5903900000;1914;7732912
ECU;IPI;5903900000;3703;14974798
ECU;IPI;5907000000;437;1748609
ECU;IPI;6001920000;15;61639
ECU;IPI;6402999000;13166;52204275
ECU;IPI;6403190000;21755;87532317
ECU;IPI;6805100000;9486;38819842
ECU;IPI;7010904000;700;2783788
ECU;IPI;7212500000;11403;46160287
ECU;IPI;7212500000;18082;73527184
ECU;IPI;7312109000;242;983108
ECU;IPI;7318240000;41;166616
ECU;IPI;7326909000;19169;77649538
ECU;IPI;7607110000;13638;56157329
ECU;IPI;8214200000;1829;7483398
ECU;IPI;8301300000;2151;8852727
ECU;IPI;8301409000;804;3251786
ECU;IPI;8301600000;157;634646
ECU;IPI;8302101000;1030;4186137
ECU;IPI;8302200000;529;2149990
ECU;IPI;8302300000;2472;10051853
ECU;IPI;8413309900;748;3020141
ECU;IPI;8415900000;7020;28341316
ECU;IPI;8418691190;115401;465895763
ECU;IPI;8421999000;3223;12756328
ECU;IPI;8481200000;106;427942
ECU;IPI;8481808000;4400;17866609
ECU;IPI;8482100000;577;2328490
ECU;IPI;8484900000;68;274529
ECU;IPI;8504409090;20533;84526766
ECU;IPI;8504409090;4908;19927379
ECU;IPI;8511309200;2036;8220688
ECU;IPI;8511902900;40;161488
ECU;IPI;8512209000;330;1331164
ECU;IPI;8518500000;800;3227064
ECU;IPI;8538100000;3562;14576920
ECU;IPI;8539510000;12181;49176244
ECU;IPI;8708291000;126;501497
ECU;IPI;8708299000;129;512389
ECU;IPI;8708302390;597;2411494
ECU;IPI;8708302900;2918;11781045
ECU;IPI;8708409000;5888;23772186
ECU;IPI;8708702000;2733;10880166
ECU;IPI;8708809090;2413;9742547
ECU;IPI;8708910090;1915;7746046
ECU;IPI;8708920000;58;231231
ECU;IPI;8708940090;208;841027
ECU;IPI;8708995000;119;480426
ECU;IPI;8708999900;1751;7067828
ECU;IPI;8716900000;2238;9033213
ECU;IPI;9018312000;8300;33569433
ECU;IPI;9024800000;7875;32418146
ECU;IPI;9025191200;496;2001437
ECU;IPI;9025804900;13190;53551795
ECU;IPI;9029209000;563;2236187
ECU;IPI;9029901000;227;917653
ECU;IPI;9405119000;1464;5909114
ECU;IPI;9603400000;1009;4068360
ECU;IPI;9603909000;15189;61756260
ECU;IPI;3204170000;18096;72993804
ECU;IPI;3923309900;39757;163670925
ECU;IPI;4016930000;7927;32639852
ECU;IPI;4504902000;1322;5444024
ECU;IPI;5407109000;7840;31729342
ECU;IPI;7007210000;27767;111570818
ECU;IPI;8484100000;42947;176841644
ECU;IPI;8484900000;22819;93961407
ECU;IPI;8487902000;2050;8439247
ECU;IPI;1704901000;35760;145076174
ECU;IPI;2008999000;12160;48358374
ECU;IPI;3004202000;2200;9003126
ECU;IPI;3004903000;6614;27068308
ECU;IPI;3004903000;2225;9105434
ECU;IPI;3304300000;126177;502267645
ECU;IPI;3304990000;7434;29565698
ECU;IPI;3305100000;345;1399847
ECU;IPI;3305900000;15090;61172198
ECU;IPI;3808949900;9900;40514067
ECU;IPI;3816000000;1251;5062935
ECU;IPI;3918101000;3814;15180683
ECU;IPI;3920100000;33660;136664649
ECU;IPI;3922900000;2302;9164298
ECU;IPI;3923210000;6026;24502077
ECU;IPI;3926909090;11543;46340857
ECU;IPI;6302320000;3720;14808092
ECU;IPI;6307909000;2215;8817980
ECU;IPI;6403919000;4548;18102097
ECU;IPI;6403999000;2103;8369359
ECU;IPI;7007210000;73240;293406022
ECU;IPI;7007210000;26340;104766158
ECU;IPI;7217900000;9020;36504932
ECU;IPI;7314500000;3718;15310305
ECU;IPI;7318159000;228;919753
ECU;IPI;8504330000;37110;146872845
ECU;IPI;8518500000;20535;84534176
ECU;IPI;8708302390;10220;41426000
ECU;IPI;8708302900;23363;94319497
ECU;IPI;8708409000;849;3443125
ECU;IPI;8708809090;4101;16634460
ECU;IPI;8708993300;1614;6547009
ECU;IPI;9606210000;2150;8800065
ECU;IPI;3302900000;57495;228547323
ECU;IPI;3824999900;53675;218706034
ECU;IPI;1106309000;484;1980729
ECU;IPI;2938909000;14720;58258374
ECU;IPI;3307490000;11475;46341816
ECU;IPI;3402500000;6512;26432365
ECU;IPI;3402909900;3270;13453728
ECU;IPI;3403990000;1746;7104942
ECU;IPI;3405200000;2820;11251490
ECU;IPI;3405300000;8844;35286587
ECU;IPI;3405900000;30064;122806183
ECU;IPI;3506910000;417;1664742
ECU;IPI;3507909000;57000;226679880
ECU;IPI;3808941900;1471;6051956
ECU;IPI;3811211000;1595;6561470
ECU;IPI;3811212000;6385;26269577
ECU;IPI;3820000000;2596;10608958
ECU;IPI;3824999900;1539;6331892
ECU;IPI;3903110000;4935;19688192
ECU;IPI;3907100000;340;1354568
ECU;IPI;3907400000;15999;64590195
ECU;IPI;3909310000;491;1960712
ECU;IPI;3926909090;1697;6983102
ECU;IPI;4819100000;594;2369995
ECU;IPI;4901999000;17358;69096271
ECU;IPI;5407510000;543;2222790
ECU;IPI;5407520000;3862;15804865
ECU;IPI;5407520000;3345;13505733
ECU;IPI;5407530000;19645;80394928
ECU;IPI;5407690000;588;2408254
ECU;IPI;5407920000;1266;5111486
ECU;IPI;5407930000;108;436017
ECU;IPI;5513310000;28;113849
ECU;IPI;5516110000;124;507040
ECU;IPI;5516120000;140;572435
ECU;IPI;6001920000;1323;5414848
ECU;IPI;6001920000;323;1302922
ECU;IPI;6006320000;477;1926103
ECU;IPI;6006330000;215;867269
ECU;IPI;6307909000;16;66689
ECU;IPI;7315120000;20435;82702693
ECU;IPI;7315190000;5618;22736664
ECU;IPI;7326909000;45134;181286028
ECU;IPI;8413500000;450;1789578
ECU;IPI;8483109900;141;559312
ECU;IPI;8483309000;17456;70713549
ECU;IPI;8483409200;52;204419
ECU;IPI;8483904000;240;951369
ECU;IPI;8483909000;213;843005
ECU;IPI;8501521090;1027;4063403
ECU;IPI;8503000000;144;569919
ECU;IPI;8536202000;8000;31846196
ECU;IPI;8536209000;31215;124257530
ECU;IPI;8536690000;11400;45379638
ECU;IPI;8708910090;3922;15646753
ECU;IPI;9003110000;11261;46358114
ECU;IPI;9003191000;104;427467
ECU;IPI;9004100000;381;1566774
ECU;IPI;9004901000;1389;5717450
ECU;IPI;9403200000;200;823318
ECU;IPI;9603909000;2930;12056515
ECU;IPI;1904100000;20;81549
ECU;IPI;3305100000;320;1297004
ECU;IPI;3305900000;40;162278
ECU;IPI;3405200000;432;1747228
ECU;IPI;3405900000;345;1395356
ECU;IPI;3926909090;56;228811
ECU;IPI;4819100000;257;1053734
ECU;IPI;6104630000;1;3975
ECU;IPI;6114300000;2;7950
ECU;IPI;6115210000;3;11925
ECU;IPI;6307100000;1600;6471216
ECU;IPI;5407530000;10;40760
ECU;IPI;3402421000;14373;58028026
ECU;IPI;3904102000;22270;90129140
ECU;IPI;3925900000;10516;41802921
ECU;IPI;3926909090;363;1444587
ECU;IPI;6402910000;7764;31403193
ECU;IPI;6402999000;19094;77227492
ECU;IPI;1704109000;11587;46571501
ECU;IPI;1704901000;467370;1889543609
ECU;IPI;1704909000;276828;1114245955
ECU;IPI;1806310000;9817;39445484
ECU;IPI;1806900090;105363;424796718
ECU;IPI;8708701000;130734;533872771
ECU;IPI;901212000;13645;55623346
ECU;IPI;1704901000;17405;70386512
ECU;IPI;1704909000;17388;70316271
ECU;IPI;1806900090;3290;13096404
ECU;IPI;2101110010;272917;1084868843
ECU;IPI;6402910000;10053;40109566
ECU;IPI;6402999000;69547;277483842
ECU;IPI;6404190000;15325;61143987
ECU;IPI;3920100000;36711;151124341
ECU;IPI;8201100000;60522;245476224
ECU;IPI;8201300000;23325;93920769
ECU;IPI;8201401000;24596;100315797
ECU;IPI;8201409000;1726;7061929
ECU;IPI;8203100000;88006;360230758
ECU;IPI;8205200000;7775;31087709
ECU;IPI;8208400000;25698;104621697
ECU;IPI;8418102000;52683;213075424
ECU;IPI;8538100000;120091;485708442
ECU;IPI;8716801000;42247;168848703
ECU;IPI;3214101000;5368;21672363
ECU;IPI;3916900000;6266;25400336
ECU;IPI;3923302000;41708;167572578
ECU;IPI;3923509000;3780;15221940
ECU;IPI;3924900000;1262;5166076
ECU;IPI;3925900000;140;567890
ECU;IPI;3926909090;19;74912
ECU;IPI;6811810000;7050;28036245
ECU;IPI;6811820000;54903;220893108
ECU;IPI;6811890000;224;892761
ECU;IPI;7326909000;1720;6938783
ECU;IPI;8201100000;2124;8618900
ECU;IPI;8201300000;28128;114189422
ECU;IPI;8201300000;200;819530
ECU;IPI;8201409000;79;319924
ECU;IPI;8201409000;536;2193693
ECU;IPI;8201500000;9678;39310884
ECU;IPI;8202101000;40;159942
ECU;IPI;8202109000;3237;13139000
ECU;IPI;8202990000;2427;9863390
ECU;IPI;8203100000;8639;35197117
ECU;IPI;8203400000;158;649269
ECU;IPI;8205200000;5629;22846128
ECU;IPI;8205592000;1070;4354286
ECU;IPI;8205599200;4568;18556310
ECU;IPI;8205599200;58;237857
ECU;IPI;8424410000;727;2948882
ECU;IPI;8464900000;1261;5128169
ECU;IPI;8466910000;707;2867891
ECU;IPI;8467990000;1801;7366000
ECU;IPI;8716900000;979;3994204
ECU;IPI;9017801000;1980;8030869
ECU;IPI;9603909000;649;2632043
ECU;IPI;1704901000;62412;253680172
ECU;IPI;1704909000;22965;93071029
ECU;IPI;1806310000;1081;4355645
ECU;IPI;1806900090;22198;89822762
ECU;IPI;8708701000;43578;173469637
ECU;IPI;1704901000;589;2371960
ECU;IPI;1704909000;2138;8616638
ECU;IPI;2101110010;245268;999773177
ECU;IPI;3402491000;2839;11618739
ECU;IPI;3402499000;30823;126136783
ECU;IPI;3402909900;6279;25695249
ECU;IPI;3920100000;37012;147127303
ECU;IPI;8201100000;4941;20043353
ECU;IPI;8201300000;17920;72698945
ECU;IPI;8201409000;2257;9155296
ECU;IPI;8205200000;22420;90957852
ECU;IPI;8716801000;17397;70577449
ECU;IPI;8716900000;352;1426785
ECU;IPI;3923302000;19947;81332288
ECU;IPI;3923509000;2379;9698966
ECU;IPI;8201100000;1991;8075866
ECU;IPI;8201409000;887;3597329
ECU;IPI;8708809090;19983;81071130
ECU;IPI;8716900000;922;3739647
ECU;IPI;8716900000;8;30792
ECU;IPI;8201401000;627;2544513
ECU;IPI;1704109000;2576;10400124
ECU;IPI;1704901000;19120;77191880
ECU;IPI;1704909000;8245;33286632
ECU;IPI;1806900090;2783;11234692
ECU;IPI;8201401000;4774;19306873
ECU;IPI;8208400000;2550;10313501
ECU;IPI;6112410000;28814;118615507
ECU;IPI;6117809000;2039;8392904
ECU;IPI;7326200000;2118;8564250
ECU;IPI;8208400000;5841;23623983
ECU;IPI;8213000000;18749;75829709
ECU;IPI;8544422000;42152;169998188
ECU;IPI;3214101000;2488;10043479
ECU;IPI;6811810000;241197;977131002
ECU;IPI;6811820000;76892;310636578
ECU;IPI;6811890000;1995;8072630
ECU;IPI;8213000000;23522;95133670
ECU;IPI;3926909090;26950;108999545
ECU;IPI;8544422000;1800;7302492
ECU;IPI;6811810000;102783;415028574
ECU;IPI;6811820000;60530;245630429
ECU;IPI;6811890000;293;1166169
ECU;IPI;6811820000;30;122704
ECU;IPI;3402391000;32542;132021266
ECU;IPI;4010120000;9384;38101584
ECU;IPI;4802559000;53391;212329373
ECU;IPI;4802579000;276440;1116926150
ECU;IPI;4805919000;765;3148895
ECU;IPI;4805939000;14479;59339239
ECU;IPI;4810131900;20307;81444136
ECU;IPI;4810190000;139659;565865141
ECU;IPI;4811909000;659;2714971
ECU;IPI;9406900000;161584;664803435
ECU;IPI;3921130000;5362;21687391
ECU;IPI;7308909000;25041;101278777
ECU;IPI;4010120000;17912;72446153
ECU;IPI;4802559000;4863;19331737
ECU;IPI;4802579000;19663;80343567
ECU;IPI;4805919000;741;2946456
ECU;IPI;4805939000;13983;56136840
ECU;IPI;4810131900;9541;39044184
ECU;IPI;4810190000;11720;47990232
ECU;IPI;4811909000;3805;15666116
ECU;IPI;3923210000;14938;59600977
ECU;IPI;3105909000;18101;73433860
ECU;IPI;2106909000;56793;233794525
ECU;IPI;3303000000;14070;56516008
ECU;IPI;3304100000;15440;62653670
ECU;IPI;3304200000;12228;49852651
ECU;IPI;3304990000;286555;1164720803
ECU;IPI;5208220090;10459;42803521
ECU;IPI;5208320090;4821;19728468
ECU;IPI;5208420000;3855;15775073
ECU;IPI;5208430000;315;1287611
ECU;IPI;5208520090;14466;59198336
ECU;IPI;5209120000;1077;4409158
ECU;IPI;5209320000;248;1014038
ECU;IPI;5407510000;26474;107835684
ECU;IPI;5407520000;62642;254870772
ECU;IPI;5407530000;4567;18494000
ECU;IPI;5407540000;1326;5335015
ECU;IPI;5407610000;2897;11702638
ECU;IPI;5407690000;25106;101966774
ECU;IPI;5407810000;231;933668
ECU;IPI;5407820000;12497;51142585
ECU;IPI;5407830000;7732;31636388
ECU;IPI;5407840000;480;1975840
ECU;IPI;5407910000;8047;32647453
ECU;IPI;5407920000;10769;43743048
ECU;IPI;5407930000;851;3430577
ECU;IPI;5407940000;11334;45728208
ECU;IPI;5513110090;1194;4884319
ECU;IPI;5513210090;4375;17904599
ECU;IPI;5515120010;12244;49497521
ECU;IPI;5516110000;238;971969
ECU;IPI;5516120000;16002;65483828
ECU;IPI;5516140000;26474;108341327
ECU;IPI;5903900000;25196;101985248
ECU;IPI;5911909000;24202;99413950
ECU;IPI;6001920000;8014;32220211
ECU;IPI;6004100000;65882;269560429
ECU;IPI;6005360000;145;587924
ECU;IPI;6005370000;2110;8608929
ECU;IPI;6006310000;8610;35173713
ECU;IPI;6006320000;30149;121585051
ECU;IPI;6303920000;12710;50594316
ECU;IPI;7117190000;248527;1005902706
ECU;IPI;604200000;20000;82331800
ECU;IPI;1902190000;19903;80549630
ECU;IPI;1902300000;9600;38852256
ECU;IPI;2106909000;12472;51340052
ECU;IPI;2309902000;42420;173596639
ECU;IPI;2809201090;35291;145196586
ECU;IPI;3204170000;27982;113245099
ECU;IPI;3208100000;32270;130601859
ECU;IPI;3208200000;4;17098
ECU;IPI;3214101000;3155;12485142
ECU;IPI;3214102000;1170;4631699
ECU;IPI;3214900000;21715;85943253
ECU;IPI;3303000000;15311;61921324
ECU;IPI;3304100000;33160;133885565
ECU;IPI;3304200000;740;2987924
ECU;IPI;3304990000;213321;862379360
ECU;IPI;3305100000;17288;69921732
ECU;IPI;3305900000;4591;18550159
ECU;IPI;3402429000;4168;17147949
ECU;IPI;3402499000;203;835489
ECU;IPI;3402500000;2201;9054647
ECU;IPI;3402909900;129501;532805739
ECU;IPI;3506910000;641;2536416
ECU;IPI;3808949900;14880;61219113
ECU;IPI;3824500000;3353;13271946
ECU;IPI;3824993100;320;1317231
ECU;IPI;3824999900;55499;221434107
ECU;IPI;3905210000;85220;344256408
ECU;IPI;3906909000;33449;136884346
ECU;IPI;3917329100;396;1630170
ECU;IPI;3919100000;1400;5653842
ECU;IPI;3920100000;39196;157403914
ECU;IPI;3920620090;72142;293697594
ECU;IPI;3923210000;3582;14485898
ECU;IPI;3923309900;24734;99952680
ECU;IPI;3923509000;31545;126151024
ECU;IPI;3923900000;21551;87161415
ECU;IPI;3924109000;96761;383518323
ECU;IPI;4012902000;8138;32479951
ECU;IPI;4811909000;3465;14014227
ECU;IPI;4819100000;3188;12881272
ECU;IPI;4819200000;55853;225794606
ECU;IPI;5911909000;2264;9265479
ECU;IPI;6103330000;240;962496
ECU;IPI;6103430000;574;2297703
ECU;IPI;6104230000;779;3118099
ECU;IPI;6104330000;574;2299786
ECU;IPI;6104430000;4787;19173344
ECU;IPI;6104530000;78;314237
ECU;IPI;6104630000;2333;9345207
ECU;IPI;6105209000;1614;6462565
ECU;IPI;6106200000;2964;11872760
ECU;IPI;6107120000;2419;9688200
ECU;IPI;6107991000;815;3264965
ECU;IPI;6108210000;48;190841
ECU;IPI;6108220000;1576;6311614
ECU;IPI;6108320000;2754;11031537
ECU;IPI;6108920000;563;2254608
ECU;IPI;6109909000;6422;25720696
ECU;IPI;6110309000;2793;11184290
ECU;IPI;6114300000;2742;10982595
ECU;IPI;6203421000;561;2245477
ECU;IPI;6204230000;490;1961959
ECU;IPI;6204320000;844;3382033
ECU;IPI;6204420000;1019;4083119
ECU;IPI;6204430000;145;579132
ECU;IPI;6204520000;98;393177
ECU;IPI;6204620000;2322;9301592
ECU;IPI;6204630000;56;226086
ECU;IPI;6205300000;154;617260
ECU;IPI;6206300000;418;1672914
ECU;IPI;6206400000;555;2221767
ECU;IPI;6207999000;408;1635026
ECU;IPI;6211420000;640;2561276
ECU;IPI;6211430000;228;911872
ECU;IPI;6212100000;1130;4524516
ECU;IPI;6212200000;286;1143765
ECU;IPI;7013370000;26232;104663393
ECU;IPI;7117190000;13957;56449995
ECU;IPI;7326909000;187;753097
ECU;IPI;8413701100;18783;76587371
ECU;IPI;8423829000;8920;36077029
ECU;IPI;8536909000;14782;58976559
ECU;IPI;9603309000;5638;22990238
ECU;IPI;9616100000;1576;6360593
ECU;IPI;1102200000;166396;682705397
ECU;IPI;1704901000;85421;343202529
ECU;IPI;2106909000;5723;23560685
ECU;IPI;3305900000;12260;48733411
ECU;IPI;3923299000;39177;157166361
ECU;IPI;5407510000;2092;8451070
ECU;IPI;5407520000;19954;81032125
ECU;IPI;5903900000;6682;27040765
ECU;IPI;6907220000;117387;476138883
ECU;IPI;6907230000;21036;85316347
ECU;IPI;6910100000;42428;170149062
ECU;IPI;7010100000;26293;104665229
ECU;IPI;8481801000;5508;21798368
ECU;IPI;901211000;97533;390974075
ECU;IPI;901212000;3844;15505397
ECU;IPI;1103130000;16570;67017531
ECU;IPI;1702902000;37279;148355258
ECU;IPI;1704901000;33701;137290818
ECU;IPI;1901101000;5386;21744305
ECU;IPI;1905310000;20015;81908803
ECU;IPI;2009899000;49149;195627296
ECU;IPI;2101110010;12742;51399990
ECU;IPI;2106901000;5544;22687878
ECU;IPI;2106909000;16537;68074608
ECU;IPI;2202100000;463993;1853538308
ECU;IPI;2203000000;581435;2343175883
ECU;IPI;2309109000;150540;605814001
ECU;IPI;2309902000;410051;1655453797
ECU;IPI;2501002000;8570;34843820
ECU;IPI;2508400000;13650;55179079
ECU;IPI;2801100000;1195;4890334
ECU;IPI;2905199000;165;665149
ECU;IPI;2905220000;133;542234
ECU;IPI;2905290000;550;2250782
ECU;IPI;2906210000;75;306925
ECU;IPI;2914190000;310;1268622
ECU;IPI;2914299000;321;1303030
ECU;IPI;2915399010;109;433893
ECU;IPI;2915601900;1200;4776804
ECU;IPI;2915602000;69;272676
ECU;IPI;2915909000;93;378541
ECU;IPI;2918230000;71;282628
ECU;IPI;2918999100;77;306512
ECU;IPI;2922494200;1360;5490578
ECU;IPI;2932999000;290;1186776
ECU;IPI;2933999000;550;2250782
ECU;IPI;2936293000;14020;55938258
ECU;IPI;3204170000;55294;222332791
ECU;IPI;3204170000;7191;29268358
ECU;IPI;3206190000;20805;84525892
ECU;IPI;3206410000;4543;18525522
ECU;IPI;3207300000;688;2830426
ECU;IPI;3208200000;3373;13566813
ECU;IPI;3208900000;106030;426019847
ECU;IPI;3212902000;2899;11699621
ECU;IPI;3214900000;880;3620575
ECU;IPI;3302101000;480;1939062
ECU;IPI;3302109000;4043;16321552
ECU;IPI;3304200000;22236;89792463
ECU;IPI;3304300000;174;704715
ECU;IPI;3306100000;2409;9859651
ECU;IPI;3307200000;2822;11546509
ECU;IPI;3307909000;1436;5807645
ECU;IPI;3401191000;2709;11087595
ECU;IPI;3401300000;512;2105488
ECU;IPI;3402909900;4048;16652589
ECU;IPI;3507909000;19140;77461685
ECU;IPI;3808919990;38251;152617083
ECU;IPI;3808949900;2671;10990914
ECU;IPI;3815900000;196;795160
ECU;IPI;3824999900;279;1126396
ECU;IPI;3824999900;7391;29838508
ECU;IPI;3901100000;182056;724006589
ECU;IPI;3906909000;31258;124253085
ECU;IPI;3907299000;64676;255972733
ECU;IPI;3909400000;6300;24933951
ECU;IPI;3917400000;1578;6459375
ECU;IPI;3919100000;262;1061441
ECU;IPI;3919100000;3116;12482652
ECU;IPI;3920620090;49770;203675264
ECU;IPI;3922200000;3631;14371019
ECU;IPI;3922900000;44;173469
ECU;IPI;3923109000;689;2738969
ECU;IPI;3923509000;1178;4690822
ECU;IPI;3923509000;542;2157523
ECU;IPI;3924900000;516;2043159
ECU;IPI;3925900000;262302;1059341185
ECU;IPI;3926903000;445;1761089
ECU;IPI;3926909090;70578;282180711
ECU;IPI;4803009000;7332;30004964
ECU;IPI;4821100000;411;1636055
ECU;IPI;4908909000;86;355269
ECU;IPI;5209320000;10277;41785835
ECU;IPI;5210210090;70;282043
ECU;IPI;5210320000;75;307402
ECU;IPI;5210410000;3521;14455004
ECU;IPI;5407510000;3787;15302852
ECU;IPI;5407520000;70644;286458675
ECU;IPI;5407530000;661;2676773
ECU;IPI;5407610000;13603;55009388
ECU;IPI;5407830000;409;1654013
ECU;IPI;5515110000;6804;27604251
ECU;IPI;5602100000;29030;117489222
ECU;IPI;5704900000;42;173664
ECU;IPI;5903200000;5188;20948912
ECU;IPI;5903900000;4509;18231864
ECU;IPI;6001220000;260;1052207
ECU;IPI;6001920000;641;2627121
ECU;IPI;6005360000;373;1515034
ECU;IPI;6005370000;492;1996340
ECU;IPI;6006310000;10;39149
ECU;IPI;6006320000;563;2282785
ECU;IPI;7007210000;1626;6690823
ECU;IPI;7010200090;204;810663
ECU;IPI;7010902000;935;3720891
ECU;IPI;7010903000;1254;4992556
ECU;IPI;7010904000;12604;50884743
ECU;IPI;7010904000;1720;6848185
ECU;IPI;7010904000;2612;10398266
ECU;IPI;7013280000;19661;78444908
ECU;IPI;7013490000;12796;51054912
ECU;IPI;7016100000;3779;15292895
ECU;IPI;7017900000;2781;11071836
ECU;IPI;7308901000;49025;194963786
ECU;IPI;7907009000;65;255593
ECU;IPI;8309900000;1172;4665027
ECU;IPI;8311100000;114864;472975818
ECU;IPI;8414510000;103985;427980274
ECU;IPI;8415900000;909;3737874
ECU;IPI;8419509000;3512;14448234
ECU;IPI;8423899000;500;2022255
ECU;IPI;8424890090;664;2643165
ECU;IPI;8481801000;26795;109996936
ECU;IPI;8481809900;2782;11011545
ECU;IPI;8481909000;38118;156509037
ECU;IPI;8504409090;14;59081
ECU;IPI;8512309000;734;3018531
ECU;IPI;8517622000;4297;17334900
ECU;IPI;8517629000;15282;62874580
ECU;IPI;8524910000;11100;44894061
ECU;IPI;8535100000;883;3494315
ECU;IPI;8535300000;5554;21981059
ECU;IPI;8543709000;1094;4501445
ECU;IPI;8544300000;99;407891
ECU;IPI;8706009290;143184;578061013
ECU;IPI;8708100000;26796;110246638
ECU;IPI;8708292000;564;2319225
ECU;IPI;8708293000;1499;6166662
ECU;IPI;8708299000;3133;12890194
ECU;IPI;8708302500;1948;8014637
ECU;IPI;8708701000;2749;11310595
ECU;IPI;8708910010;1465;6025871
ECU;IPI;8708920000;344;1414575
ECU;IPI;8708999900;1104;4541929
ECU;IPI;9401990000;231;951800
ECU;IPI;9603309000;60;238840
ECU;IPI;9616100000;943;3814539
ECU;IPI;9619001010;99220;393264226
ECU;IPI;9619001090;12982;53128060
ECU;IPI;9619002010;140;556287
ECU;IPI;5407510000;45590;184702960
ECU;IPI;5407520000;63389;257123786
ECU;IPI;5407530000;8790;35823767
ECU;IPI;5407540000;4170;16963972
ECU;IPI;5407610000;554;2236743
ECU;IPI;5407690000;99489;405125229
ECU;IPI;5407830000;66;270090
ECU;IPI;5407840000;89;359760
ECU;IPI;5407910000;6397;26026680
ECU;IPI;5407920000;8678;35275232
ECU;IPI;5407930000;2861;11664288
ECU;IPI;5407940000;4739;19207468
ECU;IPI;5515120010;9541;38710892
ECU;IPI;5515120090;425;1720011
ECU;IPI;5903900000;29482;119452469
ECU;IPI;5911909000;38916;159256132
ECU;IPI;6001920000;7715;31430208
ECU;IPI;6004100000;4306;17483898
ECU;IPI;6005360000;808;3285606
ECU;IPI;6005370000;6052;24516818
ECU;IPI;6006310000;21487;86999159
ECU;IPI;6006320000;20212;82222449
ECU;IPI;2309109000;614;2489987
ECU;IPI;2309902000;81540;333688588
ECU;IPI;3004102000;463;1877146
ECU;IPI;3004202000;27081;109866925
ECU;IPI;3004392000;5904;23952174
ECU;IPI;3004502000;13733;55712497
ECU;IPI;3004903000;26373;106994733
ECU;IPI;3808911900;6050;24542824
ECU;IPI;3824999900;67850;270714037
ECU;IPI;3920100000;5952;24146704
ECU;IPI;3920620090;17988;72976845
ECU;IPI;3920990000;9476;37950547
ECU;IPI;3923210000;22054;88407381
ECU;IPI;3925900000;19340;76984167
ECU;IPI;4009110000;368;1507901
ECU;IPI;4012902000;5600;22833664
ECU;IPI;4012902000;2800;11458524
ECU;IPI;6103330000;501;2049030
ECU;IPI;6104230000;4863;19902024
ECU;IPI;6104330000;364;1487930
ECU;IPI;6104430000;2278;9322573
ECU;IPI;6104530000;30;120847
ECU;IPI;6104630000;2647;10834034
ECU;IPI;6105209000;747;3057298
ECU;IPI;6106200000;3764;15404881
ECU;IPI;6107110000;120;492676
ECU;IPI;6107120000;384;1572560
ECU;IPI;6108220000;1377;5636530
ECU;IPI;6108320000;701;2868641
ECU;IPI;6108920000;355;1452245
ECU;IPI;6109909000;6927;28348061
ECU;IPI;6110309000;1212;4961173
ECU;IPI;6114300000;3332;13634334
ECU;IPI;6203320000;397;1625678
ECU;IPI;6203421000;769;3146715
ECU;IPI;6204420000;3539;14482060
ECU;IPI;6204430000;689;2818756
ECU;IPI;6204520000;497;2034052
ECU;IPI;6204620000;1149;4702947
ECU;IPI;6206300000;192;784745
ECU;IPI;6206400000;676;2766415
ECU;IPI;6208220000;24;97234
ECU;IPI;6212100000;660;2699465
ECU;IPI;6212200000;1074;4396881
ECU;IPI;7117190000;5326;21796936
ECU;IPI;8708809090;537;2195822
ECU;IPI;8708991900;6065;24821455
ECU;IPI;6907220000;141676;577344520
ECU;IPI;6907230000;30452;123240692
ECU;IPI;8538100000;480928;1973252177
ECU;IPI;8538900000;5404;22194105
ECU;IPI;1102200000;6975;27738459
ECU;IPI;1507909000;4594;18271194
ECU;IPI;1704901000;10962;43594120
ECU;IPI;1904100000;0;1909
ECU;IPI;1905310000;61226;243486642
ECU;IPI;2005200000;308;1225463
